genre,season,capacity,ticket_price,marketing_spend,run_length_weeks,cast_popularity,is_musical,has_celebrity,prior_show_avg_rating,tickets_sold,total_revenue,sold_out
Drama,Summer,568,49.63,257111.71,21,6.78,0,1,9.36,88447,4389624.61,1
Experimental,Fall,469,139.59,146448.45,7,3.53,0,0,9.9,13668,1907916.12,0
Family,Summer,224,181.51,477032.63,24,9.7,0,1,1.38,42577,7728151.27,1
Drama,Fall,1045,39.71,472301.8,16,8.29,0,1,4.94,132422,5258477.62,1
Tragedy,Fall,1346,102.55,52332.59,19,2.14,0,0,7.96,106099,10880452.45,0
Musical,Summer,1516,186.34,473310.23,20,2.46,1,0,8.41,236599,44087857.66,1
Musical,Winter,1830,60.34,388863.78,24,5.9,1,1,1.75,347846,20989027.64,1
Experimental,Summer,1372,103.38,57788.86,11,1.92,0,1,6.46,59178,6117821.64,0
Family,Winter,1561,180.23,262066.01,2,9.68,0,1,9.09,24726,4456366.98,1
Drama,Spring,579,199.5,22300.9,7,6.74,0,1,3.04,20333,4056433.5,0
Drama,Summer,812,141.67,296484.25,30,1.6,0,0,4.13,113656,16101645.52,0
Drama,Fall,747,240.29,466927.88,8,4.99,0,0,4.55,39467,9483525.43,0
Comedy,Winter,317,233.2,187263.82,9,3.0,0,1,4.55,14382,3353882.4,0
Comedy,Spring,1944,131.52,256769.46,27,5.41,0,0,6.06,400247,52640485.44,1
Comedy,Winter,634,61.06,117642.36,9,3.22,0,0,1.55,34563,2110416.78,0
Tragedy,Spring,1007,198.91,272768.39,15,8.49,0,1,8.01,90059,17913635.69,0
Drama,Summer,842,79.71,402274.46,13,7.49,0,1,2.11,83217,6633227.07,1
Experimental,Summer,280,214.63,111552.85,21,9.16,0,1,8.32,31287,6715128.81,0
Family,Summer,1826,157.11,278975.95,19,2.78,0,0,1.15,157206,24698634.66,0
Family,Winter,595,113.67,180548.42,17,4.47,0,1,8.08,80110,9106103.7,1
Drama,Fall,380,150.19,375196.68,17,8.25,0,1,4.2,51163,7684170.97,1
Thriller,Winter,816,144.88,352509.14,27,4.36,0,0,6.9,161317,23371606.96,1
Family,Summer,458,233.06,350900.88,19,4.41,0,0,2.61,45100,10511006.0,0
Drama,Winter,1999,73.23,192012.55,17,9.87,0,1,5.83,269145,19709488.35,1
Family,Summer,540,233.84,301643.25,28,7.94,0,1,3.69,110344,25802840.96,1
Comedy,Fall,744,32.05,327287.17,4,8.75,0,1,1.04,23569,755386.45,1
Family,Fall,688,198.07,342002.92,27,4.66,0,0,7.53,147121,29140256.47,1
Tragedy,Fall,247,231.93,289751.9,7,6.27,0,1,2.18,8579,1989727.47,0
Family,Fall,223,113.66,434068.35,11,5.05,0,1,9.46,19427,2208072.82,1
Drama,Summer,1123,41.44,128155.3,2,5.05,0,0,5.89,14116,584967.04,0
Comedy,Fall,618,206.05,32624.36,19,2.15,0,0,1.02,19555,4029307.75,0
Drama,Winter,350,214.64,481439.21,26,8.58,0,1,9.5,72072,15469534.08,1
Drama,Summer,724,100.66,35063.19,13,4.51,0,0,2.2,31207,3141296.62,0
Comedy,Fall,693,141.68,451963.05,21,6.24,0,0,8.51,115259,16329895.12,1
Comedy,Spring,963,207.13,308081.04,13,8.71,0,1,3.96,99150,20536939.5,1
Musical,Summer,1986,68.21,459776.49,24,7.96,1,1,6.11,377498,25749138.58,1
Thriller,Winter,752,166.52,284652.2,31,2.78,0,0,8.52,148461,24721725.72,0
Tragedy,Fall,1468,121.89,411399.32,23,6.57,0,0,1.45,202136,24638357.04,0
Family,Spring,1583,64.24,362038.68,12,5.46,0,1,7.12,150448,9664779.52,1
Thriller,Fall,291,212.07,264930.51,26,3.34,0,0,2.34,29561,6269001.27,0
Drama,Winter,1102,98.05,184845.18,3,1.37,0,0,7.45,18733,1836770.65,0
Musical,Spring,1007,235.25,6415.22,31,6.67,1,0,2.45,124057,29184409.25,0
Comedy,Spring,1113,153.01,129198.11,27,8.02,0,0,1.2,160309,24528880.09,0
Tragedy,Summer,508,140.76,476124.57,21,9.48,0,1,2.4,67388,9485534.88,0
Drama,Fall,1037,120.24,141353.61,20,4.19,0,0,6.63,118932,14300383.68,0
Family,Summer,421,115.15,377166.96,9,4.59,0,1,9.87,30008,3455421.2,1
Thriller,Winter,1902,209.04,256706.32,14,2.47,0,0,9.73,148577,31058536.08,0
Family,Winter,1256,177.44,157714.62,5,9.86,0,1,7.71,49737,8825333.28,1
Musical,Fall,262,199.08,495591.26,12,8.65,1,1,8.42,24900,4957092.0,1
Family,Summer,1110,119.74,28252.32,19,9.62,0,1,8.87,167032,20000411.68,1
Drama,Spring,1867,83.82,293128.17,12,5.46,0,0,5.76,156878,13149513.96,0
Tragedy,Winter,1537,44.54,233451.52,25,2.89,0,0,3.06,225151,10028225.54,0
Tragedy,Winter,691,199.75,42880.57,27,6.16,0,1,6.95,76476,15276081.0,0
Family,Summer,1806,118.44,110977.62,18,4.35,0,0,2.27,162544,19251711.36,0
Drama,Fall,533,139.58,348649.78,12,4.13,0,0,8.49,47787,6670109.46,1
Drama,Winter,644,130.6,58622.67,11,1.74,0,0,4.71,27445,3584317.0,0
Comedy,Fall,478,122.01,401507.43,18,1.66,0,0,3.4,56249,6862940.49,0
Comedy,Spring,1861,178.88,314405.19,23,4.41,0,0,8.59,308038,55101837.44,1
Drama,Fall,1490,161.97,54924.51,5,9.34,0,1,2.0,48562,7865587.14,0
Drama,Winter,1132,243.71,146973.24,15,7.51,0,1,9.77,110217,26860985.07,0
Drama,Winter,1402,56.25,72903.04,15,7.85,0,1,9.55,166557,9368831.25,1
Tragedy,Summer,665,154.04,399812.64,10,3.11,0,1,6.48,36907,5685154.28,0
Comedy,Fall,327,39.23,268815.01,9,7.61,0,0,7.41,23308,914372.84,1
Comedy,Summer,1722,206.78,6400.82,27,4.66,0,0,1.33,122274,25283817.72,0
Family,Fall,1935,163.67,273737.31,14,1.53,0,0,4.93,157189,25727123.63,0
Drama,Spring,263,121.39,243987.82,19,4.55,0,0,8.96,37139,4508303.21,1
Experimental,Summer,293,205.5,323322.82,3,2.18,0,0,1.1,2220,456210.0,0
Family,Summer,1207,127.38,22247.81,10,8.68,0,1,3.62,76497,9744187.86,0
Drama,Summer,277,76.25,22535.77,8,8.56,0,1,4.18,13345,1017556.25,0
Comedy,Summer,1498,131.31,177937.21,11,3.59,0,0,7.08,84412,11084139.72,0
Drama,Spring,1901,40.94,345826.36,27,6.51,0,0,7.34,392378,16063955.32,1
Drama,Fall,703,227.02,334946.26,19,4.27,0,0,1.59,54017,12262939.34,0
Comedy,Summer,729,189.47,142740.47,29,2.39,0,0,2.96,74050,14030253.5,0
Musical,Winter,1754,196.07,111953.43,14,6.84,1,0,8.43,194483,38132281.81,1
Musical,Spring,841,221.76,343147.17,25,7.84,1,0,2.73,166518,36927031.68,1
Tragedy,Fall,632,203.1,18420.8,6,7.97,0,1,3.58,14739,2993490.9,0
Thriller,Spring,351,122.17,280607.75,26,2.34,0,1,2.46,50843,6211489.31,0
Comedy,Fall,1711,51.69,214928.83,20,5.61,0,1,7.79,271022,14009127.18,1
Experimental,Summer,1866,109.01,123347.97,3,1.22,0,0,1.24,4884,532404.84,0
Comedy,Summer,341,235.17,262547.55,22,1.81,0,0,3.72,26689,6276452.13,0
Experimental,Fall,1645,238.55,112497.99,16,1.73,0,0,5.79,64138,15300119.9,0
Drama,Winter,487,197.77,284339.19,2,1.51,0,0,1.05,3542,700501.34,0
Tragedy,Summer,449,71.0,78742.05,27,4.0,0,1,9.59,56655,4022505.0,0
Family,Winter,885,68.75,205817.99,18,4.22,0,0,8.82,126165,8673843.75,1
Musical,Spring,986,222.95,257661.04,20,7.28,1,1,6.83,156182,34820776.9,1
Experimental,Summer,1737,56.93,20692.01,19,3.97,0,0,4.95,114295,6506814.35,0
Comedy,Summer,1459,156.43,307305.03,4,2.26,0,0,2.4,27497,4301355.71,0
Tragedy,Winter,460,110.11,376406.07,11,9.52,0,1,5.98,40075,4412658.25,1
Thriller,Spring,1251,92.95,478256.41,23,8.88,0,1,3.15,227882,21181631.9,1
Thriller,Summer,1775,177.41,105547.54,12,2.12,0,0,6.74,80790,14332953.9,0
Musical,Summer,1391,240.9,108304.21,28,4.27,1,1,2.31,154973,37332995.7,0
Experimental,Winter,613,199.97,155891.26,11,2.51,0,0,7.45,18905,3780432.85,0
Thriller,Summer,431,134.39,445928.2,15,9.63,0,0,3.91,47723,6413493.97,1
Experimental,Winter,1014,124.16,206394.3,15,4.2,0,0,5.52,67822,8420779.52,0
Tragedy,Fall,1049,229.22,154387.94,2,1.88,0,1,2.46,6041,1384718.02,0
Thriller,Fall,834,155.07,371884.49,26,7.54,0,1,3.31,146075,22651850.25,0
Tragedy,Winter,396,136.74,23805.14,6,7.41,0,1,5.05,13648,1866227.52,0
Experimental,Spring,412,178.64,276663.18,16,3.17,0,0,5.12,25421,4541207.44,0
Family,Summer,1152,78.36,227844.05,29,3.89,0,0,10.0,244758,19179236.88,1
Experimental,Fall,1899,39.34,314304.81,31,4.74,0,0,4.02,314956,12390369.04,0
Tragedy,Spring,1276,217.4,366894.34,8,3.41,0,1,1.76,44268,9623863.2,0
Family,Spring,988,161.63,165869.25,13,3.6,0,0,5.72,60115,9716387.45,0
Comedy,Spring,1876,62.1,320026.51,18,8.21,0,1,3.9,267442,16608148.2,1
Tragedy,Winter,1442,92.06,264542.71,22,7.77,0,1,8.9,251254,23130443.24,1
Family,Fall,1492,247.74,71314.07,9,7.23,0,0,2.89,63725,15787231.5,0
Musical,Summer,1235,167.75,441454.47,18,7.18,1,1,8.7,176061,29534232.75,1
Thriller,Fall,1573,168.13,378522.13,27,5.7,0,0,6.97,317403,53364966.39,1
Musical,Fall,1103,41.24,461218.8,24,4.16,1,0,2.69,209658,8646295.92,1
Thriller,Winter,1319,243.02,361600.27,26,7.48,0,1,4.65,251869,61209204.38,1
Tragedy,Winter,1309,225.88,126179.25,28,2.05,0,0,5.43,135647,30639944.36,0
Tragedy,Winter,1554,148.25,218110.48,27,2.27,0,0,5.7,201522,29875636.5,0
Tragedy,Spring,1817,94.61,196499.87,17,2.14,0,0,4.57,137943,13050787.23,0
Tragedy,Winter,729,182.06,22731.86,31,7.59,0,1,6.26,117835,21453040.1,0
Comedy,Summer,1458,212.51,208221.34,16,6.32,0,1,7.45,147369,31317386.19,0
Tragedy,Summer,256,201.88,176056.88,23,5.05,0,0,5.56,24087,4862683.56,0
Tragedy,Fall,1158,244.84,6942.27,30,5.29,0,1,6.42,138067,33804324.28,0
Family,Fall,1817,168.29,424326.01,3,8.45,0,1,8.74,43171,7265247.59,1
Tragedy,Summer,1361,97.28,76217.84,30,2.1,0,0,5.48,114921,11179514.88,0
Thriller,Winter,681,137.03,252971.32,26,4.45,0,0,4.75,101623,13925399.69,0
Family,Spring,1291,208.67,393415.52,31,7.84,0,1,3.23,316966,66141295.22,1
Experimental,Spring,843,84.7,304218.28,25,6.92,0,1,2.18,107962,9144381.4,0
Musical,Spring,979,77.07,88828.86,6,4.92,1,0,3.63,43772,3373508.04,1
Thriller,Winter,610,188.09,311014.51,11,3.02,0,0,4.66,41252,7759088.68,0
Drama,Summer,1324,125.0,380010.46,2,9.52,0,1,7.88,20972,2621500.0,1
Drama,Summer,557,208.73,428108.44,20,4.67,0,0,2.96,56084,11706413.32,0
Family,Fall,998,57.33,162733.61,15,8.9,0,1,7.32,118562,6797159.46,1
Musical,Summer,1890,100.53,21791.09,16,8.0,1,1,1.71,228529,22974020.37,1
Family,Fall,1563,85.32,305934.36,24,8.75,0,0,2.43,297095,25348145.4,1
Family,Spring,945,182.02,116755.41,26,1.15,0,0,3.94,96706,17602426.12,0
Experimental,Spring,1944,195.85,391543.06,4,5.3,0,0,5.23,37284,7302071.4,0
Thriller,Winter,225,127.6,341541.45,29,3.33,0,0,2.63,39846,5084349.6,0
Experimental,Summer,1927,132.56,387727.49,13,3.47,0,1,2.01,90641,12015370.96,0
Musical,Spring,833,54.71,483927.94,24,3.43,1,1,6.09,158336,8662562.56,1
Experimental,Summer,1677,182.91,294350.96,19,4.5,0,1,4.71,130507,23871035.37,0
Drama,Summer,1905,248.27,452635.21,15,4.7,0,0,4.74,142392,35351661.84,0
Comedy,Summer,1283,200.03,322737.22,8,6.71,0,0,3.77,69030,13808070.9,0
Musical,Summer,1298,75.2,94963.45,7,3.7,1,0,4.34,53222,4002294.4,0
Comedy,Fall,1548,165.2,400657.55,23,3.45,0,1,2.66,277739,45882482.8,1
Family,Spring,631,91.37,348380.82,11,4.25,0,0,3.44,52427,4790254.99,1
Drama,Summer,520,31.79,489080.19,8,7.18,0,1,5.88,32947,1047385.13,1
Family,Summer,818,65.46,125498.83,2,1.0,0,0,5.7,8324,544889.04,0
Thriller,Fall,1062,48.08,169897.13,27,7.72,0,1,9.15,227098,10918871.84,1
Thriller,Winter,1537,69.08,411638.06,13,4.05,0,0,8.49,158249,10931840.92,1
Experimental,Winter,663,204.01,36130.35,12,6.19,0,1,1.06,21801,4447622.01,0
Tragedy,Summer,1216,90.89,318433.88,13,7.85,0,0,3.07,92953,8448498.17,0
Comedy,Fall,206,195.33,270060.65,19,5.6,0,1,8.99,30998,6054839.34,1
Experimental,Spring,255,238.49,88566.83,16,6.82,0,1,3.83,9867,2353180.83,0
Tragedy,Fall,1940,154.21,86735.25,18,9.28,0,1,5.3,220418,33990659.78,0
Thriller,Spring,1730,134.22,406047.82,10,1.27,0,0,7.07,116254,15603611.88,0
Comedy,Spring,1754,193.78,12645.35,10,4.15,0,0,5.89,91125,17658202.5,0
Drama,Fall,791,46.85,374686.51,27,9.34,0,1,1.04,169147,7924536.95,1
Drama,Spring,1124,121.35,367670.28,15,8.54,0,0,2.86,127645,15489720.75,1
Drama,Summer,1414,137.24,326591.59,31,6.55,0,0,1.9,256106,35147987.44,0
Drama,Spring,657,211.99,207711.24,27,3.06,0,1,2.51,85949,18220328.51,0
Family,Fall,1540,208.2,19018.74,23,3.97,0,1,2.33,171291,35662786.2,0
Musical,Winter,1447,215.86,401879.45,18,8.72,1,0,6.61,206284,44528464.24,1
Thriller,Fall,933,182.02,67225.07,27,7.28,0,1,4.66,154988,28210915.76,0
Experimental,Winter,982,144.38,143989.8,3,3.57,0,1,1.6,11654,1682604.52,0
Family,Summer,753,211.27,473657.55,16,2.19,0,0,1.74,63340,13381841.8,0
Comedy,Spring,1646,221.49,154421.21,23,8.03,0,1,9.55,278720,61733692.8,1
Musical,Spring,1976,133.11,131293.88,5,6.19,1,0,2.39,57740,7685771.4,0
Family,Spring,1999,246.77,486818.42,7,9.67,0,1,3.28,110824,27348038.48,1
Musical,Spring,1588,221.83,47536.44,3,4.66,1,0,6.17,23206,5147786.98,0
Thriller,Summer,828,139.86,84541.74,16,4.14,0,0,2.68,66358,9280829.88,0
Thriller,Spring,1605,40.59,221967.17,18,3.62,0,0,2.78,178762,7255949.58,0
Drama,Fall,639,75.51,394898.2,16,5.34,0,1,1.65,80974,6114346.74,1
Family,Spring,1813,199.69,442757.67,3,3.9,0,0,9.83,43076,8601846.44,1
Drama,Fall,681,50.01,379039.68,16,1.66,0,0,6.45,82336,4117623.36,1
Drama,Summer,925,130.71,488206.64,28,3.81,0,1,5.77,191165,24987177.15,1
Family,Fall,368,161.09,13338.84,2,2.97,0,0,9.0,3687,593938.83,0
Experimental,Fall,346,222.63,311655.74,25,8.34,0,0,6.35,36383,8099947.29,0
Drama,Winter,909,215.6,62591.37,10,3.12,0,0,3.37,25909,5585980.4,0
Experimental,Summer,1190,196.96,455629.56,4,5.13,0,0,5.25,17308,3408983.68,0
Experimental,Summer,231,116.73,467977.07,3,7.05,0,1,5.3,3778,441005.94,0
Family,Fall,1723,57.01,154998.97,2,2.34,0,0,4.58,23218,1323658.18,0
Musical,Fall,405,175.67,414715.72,14,5.78,1,1,7.78,44906,7888637.02,1
Comedy,Summer,1997,65.79,316986.41,16,8.62,0,1,1.99,253059,16648751.61,1
Thriller,Fall,689,151.3,54741.95,20,6.26,0,1,2.43,85337,12911488.1,0
Experimental,Summer,882,245.65,303370.24,4,5.34,0,0,4.35,10226,2512016.9,0
Family,Summer,487,148.82,488148.23,21,8.55,0,0,1.64,80997,12053973.54,1
Comedy,Summer,1683,170.25,157506.55,24,9.53,0,0,9.89,307242,52307950.5,1
Drama,Winter,1517,177.45,5564.68,3,8.39,0,0,5.46,24483,4344508.35,0
Experimental,Fall,341,211.84,488511.88,22,4.68,0,1,1.45,34489,7306149.76,0
Drama,Spring,390,122.87,209921.79,5,6.51,0,1,6.47,13916,1709858.92,1
Comedy,Winter,1296,136.94,218311.72,15,5.74,0,1,8.03,153964,21083830.16,1
Experimental,Fall,1758,64.59,357743.0,21,3.73,0,1,4.67,204980,13239658.2,0
Tragedy,Spring,397,163.3,304170.77,28,4.92,0,0,5.32,53456,8729364.8,0
Drama,Fall,598,91.55,154483.37,17,8.46,0,1,7.31,80514,7371056.7,1
Musical,Fall,1181,139.22,54489.05,15,3.7,1,0,3.1,92923,12936740.06,0
Tragedy,Winter,395,197.48,414544.45,27,9.01,0,1,6.38,83462,16482075.76,1
Experimental,Summer,748,28.95,244271.7,8,9.92,0,1,6.68,36516,1057138.2,0
Tragedy,Fall,218,151.88,337874.78,8,3.76,0,0,8.24,9629,1462452.52,0
Thriller,Summer,1098,64.03,430949.83,15,2.1,0,0,9.02,124353,7962322.59,1
Drama,Summer,1487,87.86,13772.58,5,9.61,0,1,9.47,51810,4552026.6,0
Family,Fall,941,32.81,430395.71,2,2.54,0,0,2.14,14905,489033.05,1
Family,Winter,661,63.13,377138.65,12,7.94,0,1,8.35,62821,3965889.73,1
Thriller,Winter,963,246.99,473676.77,6,1.35,0,1,7.08,38095,9409084.05,0
Family,Winter,1117,249.67,120627.45,21,3.12,0,0,4.34,76778,19169163.26,0
Thriller,Fall,498,186.97,164599.06,18,3.34,0,0,9.31,42419,7931080.43,0
Comedy,Fall,400,162.67,332431.98,16,3.68,0,1,8.74,50688,8245416.96,1
Family,Summer,527,199.83,463267.53,16,9.27,0,1,7.97,66781,13344847.23,1
Family,Winter,1973,226.72,496371.33,4,2.58,0,0,1.52,53105,12039965.6,0
Family,Summer,1501,141.84,211285.14,14,2.56,0,0,2.59,93555,13269841.2,0
Drama,Summer,425,32.94,271918.69,4,7.23,0,0,9.26,12117,399133.98,1
Thriller,Winter,742,184.61,89422.75,12,9.57,0,1,9.84,70519,13018512.59,1
Musical,Fall,941,246.54,348517.81,22,4.5,1,0,3.5,118157,29130426.78,0
Thriller,Summer,526,83.06,419498.36,31,7.96,0,0,3.5,126891,10539566.46,1
Tragedy,Winter,1732,129.28,400331.41,10,1.28,0,0,6.49,89251,11538369.28,0
Comedy,Winter,1893,106.29,176192.31,9,8.42,0,0,1.69,114638,12184873.02,0
Experimental,Summer,640,112.86,481815.69,22,7.51,0,0,6.36,85686,9670521.96,0
Experimental,Fall,229,187.31,64571.56,29,9.07,0,0,9.72,25967,4863878.77,0
Musical,Summer,680,110.14,249515.16,10,6.74,1,0,3.67,51051,5622757.14,1
Drama,Fall,1248,236.74,279525.58,27,9.47,0,1,7.68,266037,62981599.38,1
Drama,Winter,1655,202.67,270574.36,11,4.51,0,1,5.72,114960,23298943.2,0
Experimental,Fall,811,31.22,380155.94,21,7.59,0,1,3.59,117108,3656111.76,0
Tragedy,Winter,692,209.17,306755.58,8,7.53,0,1,4.71,33197,6943816.49,0
Family,Fall,647,198.89,43179.07,9,3.42,0,0,5.96,26672,5304794.08,0
Family,Winter,205,141.21,94026.57,31,9.29,0,1,7.85,50331,7107240.51,1
Family,Summer,225,136.78,268458.32,13,8.01,0,0,5.87,20798,2844750.44,1
Musical,Summer,970,212.99,348801.06,2,8.8,1,1,9.33,15364,3272378.36,1
Musical,Summer,1311,120.58,259516.39,25,4.26,1,0,2.05,189196,22813253.68,0
Comedy,Winter,222,60.88,180976.35,5,8.57,0,1,9.62,8791,535196.08,1
Comedy,Fall,560,95.4,30311.61,5,3.83,0,1,5.96,19250,1836450.0,0
Family,Spring,1837,84.67,394011.05,27,9.68,0,0,4.53,392824,33260408.08,1
Drama,Spring,1982,178.24,251111.15,12,1.22,0,0,1.68,87166,15536467.84,0
Comedy,Fall,1355,65.25,271700.62,6,6.57,0,1,3.67,64389,4201382.25,1
Drama,Winter,1139,170.07,237134.28,31,2.01,0,0,4.94,145837,24802498.59,0
Drama,Summer,1249,129.84,136345.98,10,7.47,0,0,9.43,82116,10661941.44,0
Drama,Fall,866,213.92,141804.87,20,4.27,0,0,7.81,85064,18196890.88,0
Drama,Winter,562,134.12,36432.89,9,8.84,0,1,1.53,30949,4150879.88,0
Tragedy,Fall,876,234.21,355261.51,19,8.85,0,1,3.95,104153,24393674.13,0
Comedy,Winter,1459,227.61,139577.07,22,4.31,0,1,5.42,203711,46366660.71,0
Tragedy,Fall,1392,66.69,152787.87,24,8.29,0,1,8.65,249481,16637887.89,1
Tragedy,Fall,1419,179.39,496782.56,14,7.13,0,0,7.99,157338,28224863.82,1
Family,Winter,1295,73.29,195977.22,20,4.84,0,1,2.95,205128,15033831.12,1
Experimental,Fall,308,210.24,257795.12,27,4.09,0,0,1.45,24403,5130486.72,0
Tragedy,Spring,1327,168.04,196304.18,27,2.89,0,1,2.19,137612,23124320.48,0
Thriller,Summer,1785,91.18,148644.6,24,1.57,0,0,5.53,190151,17337968.18,0
Family,Spring,1368,81.05,7896.12,13,5.66,0,1,1.81,109783,8897912.15,0
Thriller,Fall,1242,121.65,428168.74,17,5.86,0,1,3.25,167222,20342556.3,1
Musical,Spring,603,205.16,239211.07,31,5.0,1,1,8.39,148048,30373527.68,1
Experimental,Fall,1626,204.14,361345.7,9,9.56,0,0,4.62,65293,13328913.02,0
Drama,Summer,1012,32.51,479535.06,22,1.12,0,0,9.97,174272,5665582.72,1
Comedy,Spring,673,93.01,6401.51,25,8.65,0,1,7.8,133254,12393954.54,1
Thriller,Spring,1081,120.14,339144.61,16,8.21,0,1,3.38,136984,16457257.76,1
Comedy,Fall,419,156.76,63727.15,27,7.83,0,0,1.07,61527,9644972.52,0
Drama,Spring,1867,58.64,231692.7,14,5.72,0,0,5.74,190666,11180654.24,1
Experimental,Winter,1464,100.44,424157.13,27,2.71,0,0,7.35,235811,23684856.84,0
Musical,Winter,787,224.26,40390.45,21,8.77,1,1,5.23,130674,29304951.24,1
Drama,Fall,1628,132.22,494858.68,3,7.7,0,0,9.16,38681,5114401.82,1
Experimental,Spring,297,192.43,292513.73,26,8.5,0,0,7.91,45665,8787315.95,0
Family,Winter,894,134.08,200521.76,22,3.12,0,0,5.68,135784,18205918.72,0
Musical,Fall,1372,129.62,14657.58,8,5.99,1,1,1.17,66971,8680781.02,0
Family,Summer,242,164.93,295477.42,23,4.74,0,1,4.04,40864,6739699.52,1
Experimental,Spring,1475,83.36,249970.78,17,6.76,0,1,5.45,140937,11748508.32,0
Musical,Fall,1672,81.21,111581.92,30,7.77,1,1,3.25,397267,32262053.07,1
Comedy,Winter,1269,247.6,247771.53,11,2.56,0,0,8.54,71035,17588266.0,0
Tragedy,Spring,570,220.52,11330.69,9,2.57,0,0,4.82,11415,2517235.8,0
Musical,Spring,1548,190.99,499741.42,3,1.39,1,0,2.83,31666,6047889.34,0
Drama,Summer,810,55.86,169396.65,25,2.41,0,0,8.01,99149,5538463.14,0
Drama,Fall,1524,31.8,242709.96,31,3.16,0,0,6.47,332571,10575757.8,0
Drama,Summer,1330,64.47,393465.19,22,1.65,0,0,2.77,159657,10293086.79,0
Comedy,Summer,368,235.99,357825.28,13,4.2,0,1,5.79,30153,7115806.47,0
Tragedy,Summer,379,208.67,444836.73,28,7.08,0,1,7.25,68303,14252787.01,0
Drama,Spring,227,142.69,470956.24,9,8.14,0,1,5.04,16180,2308724.2,1
Comedy,Spring,329,242.98,98643.03,22,4.11,0,0,3.72,21840,5306683.2,0
Drama,Spring,739,57.98,198247.92,19,1.75,0,0,7.21,79003,4580593.94,0
Family,Fall,246,150.81,344974.41,27,7.83,0,0,7.19,52604,7933209.24,1
Drama,Winter,1889,66.22,27287.02,31,4.52,0,1,1.15,396438,26252124.36,0
Experimental,Summer,1849,93.95,359887.73,12,3.26,0,0,3.11,84191,7909744.45,0
Tragedy,Spring,510,236.53,7417.3,4,5.24,0,0,6.82,6127,1449219.31,0
Family,Summer,760,220.36,457473.8,6,9.73,0,1,3.02,35010,7714803.6,1
Thriller,Winter,1535,47.9,360493.88,24,4.35,0,0,9.66,291772,13975878.8,1
Drama,Spring,1389,81.15,284922.09,12,9.64,0,1,2.47,132010,10712611.5,1
Thriller,Summer,1246,158.76,217305.98,6,3.28,0,0,7.73,39234,6228789.84,0
Drama,Fall,1980,38.8,494072.26,26,1.95,0,1,9.98,407721,15819574.8,1
Musical,Summer,1333,148.77,369573.31,21,2.41,1,0,4.12,208608,31034612.16,1
Drama,Summer,1405,156.51,404610.01,5,7.96,0,1,6.43,55638,8707903.38,1
Drama,Summer,1103,90.47,413565.57,23,5.84,0,0,1.95,166600,15072302.0,0
Musical,Summer,1145,90.95,15828.09,21,6.24,1,0,6.6,172110,15653404.5,1
Musical,Fall,723,76.54,32068.77,31,9.71,1,1,9.89,177510,13586615.4,1
Experimental,Fall,1137,235.53,103190.67,31,5.54,0,0,9.76,136342,32112631.26,0
Tragedy,Spring,1852,112.5,329332.71,31,2.05,0,0,4.71,236728,26631900.0,0
Comedy,Spring,878,156.69,313854.85,28,7.47,0,0,8.39,186037,29150137.53,1
Experimental,Summer,439,92.85,165955.96,25,2.87,0,0,8.44,32987,3062842.95,0
Drama,Winter,1279,183.1,486634.39,22,6.23,0,0,3.95,204319,37410808.9,1
Comedy,Spring,1613,47.82,51087.79,18,8.69,0,0,8.4,229949,10996161.18,1
Family,Spring,1925,41.12,389476.46,25,5.29,0,1,2.46,381150,15672888.0,1
Thriller,Fall,1175,192.46,243034.17,30,3.83,0,0,9.81,217962,41948966.52,0
Comedy,Summer,1618,188.5,212322.93,5,6.18,0,0,8.78,51715,9748277.5,0
Drama,Spring,650,84.63,17654.67,6,2.14,0,0,5.6,14130,1195821.9,0
Musical,Spring,963,104.89,365260.82,16,3.77,1,0,4.47,121631,12757875.59,1
Musical,Fall,954,240.38,386929.88,10,5.54,1,0,9.51,75556,18162151.28,1
Drama,Fall,798,48.47,162883.96,17,3.29,0,0,1.64,69359,3361830.73,0
Family,Fall,1489,66.21,260896.62,11,1.35,0,1,5.49,129721,8588827.41,1
Thriller,Summer,1790,121.76,305188.85,25,6.27,0,0,5.38,303945,37008343.2,0
Tragedy,Fall,787,88.47,186984.4,28,4.61,0,0,4.43,129740,11478097.8,0
Family,Winter,444,171.03,309713.09,10,4.52,0,1,2.01,34472,5895746.16,1
Drama,Summer,1685,180.39,219892.89,25,9.97,0,0,3.26,279410,50402769.9,0
Drama,Summer,1729,143.44,439644.58,5,2.01,0,0,9.85,56344,8081983.36,0
Comedy,Spring,1882,162.52,360664.05,25,2.39,0,0,8.27,345802,56199741.04,1
Experimental,Fall,659,122.52,59697.49,22,8.89,0,1,8.54,85743,10505232.36,0
Thriller,Spring,1494,196.09,400803.58,23,2.17,0,0,5.59,203978,39998046.02,0
Family,Spring,1488,34.47,172065.29,16,9.26,0,1,6.96,188559,6499628.73,1
Drama,Fall,1622,95.4,468106.37,5,7.05,0,0,5.55,64231,6127637.4,1
Family,Spring,1651,179.0,303668.78,27,5.75,0,0,7.1,334090,59802110.0,1
Musical,Winter,1914,99.17,18651.09,5,3.51,1,0,8.77,71635,7104042.95,1
Drama,Summer,1058,42.67,368509.54,16,4.24,0,0,3.18,110149,4700057.83,0
Tragedy,Summer,336,102.63,69713.51,7,8.43,0,1,9.56,15456,1586249.28,0
